ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,recording_duration,max_speed
52,set008-2-26-2020-B3_52.txt,T1,B-3,B,3,08,0.29,29127.49,7855.01,0,29082.89,0.95,30546.79,0.62
156,set008-2-26-2020-B4_156.txt,T1,B-4,B,4,08,0,0,0,0,0,0,2227.07,0
253,set008-2-26-2020-B4_253.txt,T1,B-4,B,4,08,0.31,23.06,7.54,0,23.06,0.01,2201.47,0.35
304,set008-2-26-2020-B4_304.txt,T1,B-4,B,4,08,0,0,0,0,0,0,2485.35,0
343,set008-2-26-2020-B4_343.txt,T1,B-4,B,4,08,0.26,28834.64,7455.41,0,28834.64,0.72,39983.07,0.44
108,set009-2-27-2020-A1_108.txt,T1,A-1,A,1,09,0,0,0.63,0,0,0,2263.71,0
18,set009-2-27-2020-A1_18.txt,T1,A-1,A,1,09,0.45,47807.4,21080.72,0,47807.4,1.0,47959.27,0.6
137,set009-2-27-2020-A2_137.txt,T1,A-2,A,2,09,0.4,14067.9,5377.62,0,14067.9,0.93,15090.95,0.57
210,set009-2-27-2020-A2_210.txt,T1,A-2,A,2,09,0.34,8496.51,2729.34,0,8496.51,0.96,8871.03,0.51
131,set009-2-27-2020-A3_131.txt,T1,A-3,A,3,09,0.29,46710.25,13484.57,0,46650.27,0.98,47807.75,0.45
245,set009-2-27-2020-A3_245.txt,T1,A-3,A,3,09,0,0,0.63,0,0,0,2415.23,0
154,set009-2-27-2020-A4_154.txt,T1,A-4,A,4,09,0.25,0,1.88,0,0,0,1758.87,0
183,set009-2-27-2020-A4_183.txt,T1,A-4,A,4,09,0.25,5318.46,1290.53,0,5318.46,0.97,5487.51,0.43
26,set009-2-27-2020-A4_26.txt,T1,A-4,A,4,09,0.4,136.21,30.79,0,52.41,0.06,2475.51,0.92
353,set009-2-27-2020-A4_353.txt,T1,A-4,A,4,09,0.24,4183.6,941.19,0,3474.67,0.54,7813.51,0.66
384,set009-2-27-2020-A4_384.txt,T1,A-4,A,4,09,0.35,556.19,111.84,199.95,300.7,0.23,2466.55,0.52
29,set009-2-27-2020-B1_29.txt,T1,B-1,B,1,09,0,0,0,0,0,0,2407.55,0
315,set009-2-27-2020-B1_315.txt,T1,B-1,B,1,09,0.46,1331.66,594.37,0,1331.66,0.55,2424.27,0.59
438,set009-2-27-2020-B1_438.txt,T1,B-1,B,1,09,0.34,44480.18,14265.55,0,43355.05,0.99,44789.15,0.62
197,set009-2-27-2020-B2_197.txt,T1,B-2,B,2,09,0,0,0,0,0,0,1976.95,0
232,set009-2-27-2020-B2_232.txt,T1,B-2,B,2,09,0,0,0,0,0,0,1281.95,0
325,set009-2-27-2020-B2_325.txt,T1,B-2,B,2,09,0.35,256.68,87.33,235.77,235.77,0.05,5415.11,0.46
35,set009-2-27-2020-B2_35.txt,T1,B-2,B,2,09,0.36,38.65,13.19,0,28.81,0.02,1818.39,0.56
429,set009-2-27-2020-B2_429.txt,T1,B-2,B,2,09,0,0,0,0,0,0,2633.11,0
49,set009-2-27-2020-B2_49.txt,T1,B-2,B,2,09,0,0,0,0,0,0,3205.91,0
98,set009-2-27-2020-B2_98.txt,T1,B-2,B,2,09,0,0,0,0,0,0,1909.51,0
10,set009-2-27-2020-B3_10.txt,T1,B-3,B,3,09,0.24,525.36,124.4,0,485.22,0.2,2628.63,0.4
135,set009-2-27-2020-B3_135.txt,T1,B-3,B,3,09,0,0,0,0,0,0,1279.83,0
345,set009-2-27-2020-B3_345.txt,T1,B-3,B,3,09,0,0,0,0,0,0,1886.67,0
350,set009-2-27-2020-B3_350.txt,T1,B-3,B,3,09,0.38,17477.53,6032.94,0,17477.53,0.72,24345.67,0.61
358,set009-2-27-2020-B3_358.txt,T1,B-3,B,3,09,0,0,0.63,0,0,0,2670.47,0
400,set009-2-27-2020-B3_400.txt,T1,B-3,B,3,09,0,0,0,0,0,0,2184.67,0
303,set009-2-27-2020-B4_303.txt,T1,B-4,B,4,09,0.17,12498.19,1914.43,82.96,8339.27,0.96,13029.19,0.35
357,set009-2-27-2020-B4_357.txt,T1,B-4,B,4,09,0,0,0.63,0,0,0,2145.75,0
424,set009-2-27-2020-B4_424.txt,T1,B-4,B,4,09,0.22,1328.07,251.32,185.63,1142.44,0.49,2721.03,0.33
169,set010-2-28-2020-A1_169.txt,T1,A-1,A,1,10,0.42,25503.46,10461.82,0,25503.46,0.95,26774.63,0.67
83,set010-2-28-2020-A1_83.txt,T1,A-1,A,1,10,0,0,0,0,0,0,2347.35,0
194,set010-2-28-2020-A2_194.txt,T1,A-2,A,2,10,0.27,4963.42,1267.91,0,4963.42,0.85,5847.11,0.46
20,set010-2-28-2020-A2_20.txt,T1,A-2,A,2,10,0.52,1653.82,860.77,0,1653.82,0.7,2370.39,0.62
261,set010-2-28-2020-A2_261.txt,T1,A-2,A,2,10,0.47,5243.35,2356.13,0,5228.87,0.83,6336.71,0.64
330,set010-2-28-2020-A2_330.txt,T1,A-2,A,2,10,0.36,1318.13,3.77,0,1311.73,0.54,2420.83,0.59
97,set010-2-28-2020-A2_97.txt,T1,A-2,A,2,10,0,0,0.63,0,0,0,3266.91,0
141,set010-2-28-2020-A3_141.txt,T1,A-3,A,3,10,0.19,74.21,5.65,64.35,64.35,0.02,3276.83,0.14
313,set010-2-28-2020-A3_313.txt,T1,A-3,A,3,10,0,0,0.63,0,0,0,2361.79,0
333,set010-2-28-2020-A3_333.txt,T1,A-3,A,3,10,0.36,18.06,9.42,0,12.76,0.01,2420.67,0.81
387,set010-2-28-2020-A3_387.txt,T1,A-3,A,3,10,0,0,0,0,0,0,2217.31,0
391,set010-2-28-2020-A3_391.txt,T1,A-3,A,3,10,0.51,2333.02,1164.24,0,2333.02,0.56,4135.03,0.63
410,set010-2-28-2020-A3_410.txt,T1,A-3,A,3,10,0.24,17573.81,4127.3,215.02,17358.79,0.99,17773.31,0.38
101,set010-2-28-2020-A4_101.txt,T1,A-4,A,4,10,0,0,1.26,0,0,0,3288.43,0
113,set010-2-28-2020-A4_113.txt,T1,A-4,A,4,10,0.36,30.31,11.94,0,19.66,0.01,2407.83,0.62
24,set010-2-28-2020-A4_24.txt,T1,A-4,A,4,10,0.25,79.03,16.96,63.84,63.84,0.03,2403.95,0.42
323,set010-2-28-2020-A4_323.txt,T1,A-4,A,4,10,0.33,4924.22,1508.55,0,4250.59,0.78,6318.55,0.5
352,set010-2-28-2020-A4_352.txt,T1,A-4,A,4,10,0.2,2332.26,442.95,0,2332.26,0.63,3683.07,0.28
54,set010-2-28-2020-A4_54.txt,T1,A-4,A,4,10,0,0,0.63,0,0,0,2140.11,0
236,set010-2-28-2020-B1_236.txt,T1,B-1,B,1,10,0.41,1017.95,413.42,0,1017.95,0.43,2387.51,0.57
293,set010-2-28-2020-B1_293.txt,T1,B-1,B,1,10,0,0,0,0,0,0,2160.63,0
324,set010-2-28-2020-B1_324.txt,T1,B-1,B,1,10,0.34,44670.66,14757.51,0,43396.38,1.0,44828.91,0.63
331,set010-2-28-2020-B1_331.txt,T1,B-1,B,1,10,0.28,3114.11,874.59,0,3105.35,0.75,4159.91,0.56
116,set010-2-28-2020-B2_116.txt,T1,B-2,B,2,10,0.38,29.09,10.05,0,29.09,0.01,3288.59,0.49
22,set010-2-28-2020-B2_22.txt,T1,B-2,B,2,10,0,0,0,0,0,0,2396.95,0
221,set010-2-28-2020-B2_221.txt,T1,B-2,B,2,10,0.51,21.97,8.17,0,13.86,0.01,2403.19,0.65
247,set010-2-28-2020-B2_247.txt,T1,B-2,B,2,10,0.17,4507.42,680.45,275.82,3097.38,0.71,6321.15,0.9
404,set010-2-28-2020-B2_404.txt,T1,B-2,B,2,10,0.19,374.22,771.55,89.01,89.01,0.06,5808.07,0.46
214,set010-2-28-2020-B3_214.txt,T1,B-3,B,3,10,0.37,12.89,4.4,0,12.89,0.01,2406.31,0.48
301,set010-2-28-2020-B3_301.txt,T1,B-3,B,3,10,0.19,3265.78,1723.43,146.81,1550.72,0.31,10677.15,0.37
408,set010-2-28-2020-B3_408.txt,T1,B-3,B,3,10,0,0,0,0,0,0,2154.51,0
139,set010-2-28-2020-B4_139.txt,T1,B-4,B,4,10,0.31,19994.51,5400.87,0,18297.56,0.87,22964.71,0.49
57,set010-2-28-2020-B4_57.txt,T1,B-4,B,4,10,0,0,0,0,0,0,2413.27,0
102,set011-3-03-2020-A1_102.txt,T2,A-1,A,1,11,0.24,7.82,3.77,0,7.82,0.0,2296.75,0.27
176,set011-3-03-2020-A1_176.txt,T2,A-1,A,1,11,0,0,1.26,0,0,0,2322.59,0
37,set011-3-03-2020-A1_37.txt,T2,A-1,A,1,11,0,0,0,0,0,0,2385.39,0
423,set011-3-03-2020-A1_423.txt,T2,A-1,A,1,11,0,0,0,0,0,0,2192.95,0
62,set011-3-03-2020-A1_62.txt,T2,A-1,A,1,11,0.43,24912.31,10187.88,0,24912.31,1.0,24960.27,0.92
179,set011-3-03-2020-A2_179.txt,T2,A-2,A,2,11,0,0,0,0,0,0,2192.55,0
209,set011-3-03-2020-A2_209.txt,T2,A-2,A,2,11,0.48,1158.61,550.39,0,618.64,0.48,2394.75,0.56
233,set011-3-03-2020-A2_233.txt,T2,A-2,A,2,11,0,0,0,0,0,0,2322.19,0
40,set011-3-03-2020-A2_40.txt,T2,A-2,A,2,11,0.29,4091.9,1145.39,0,4091.9,0.73,5575.83,0.41
69,set011-3-03-2020-A2_69.txt,T2,A-2,A,2,11,0.34,6090.56,1879.25,0,6081.04,0.69,8861.27,0.55
81,set011-3-03-2020-A2_81.txt,T2,A-2,A,2,11,0,0,0,0,0,0,2295.35,0
125,set011-3-03-2020-A3_125.txt,T2,A-3,A,3,11,0.22,7615.21,1607.82,0,7615.21,0.85,9010.55,0.37
136,set011-3-03-2020-A3_136.txt,T2,A-3,A,3,11,0.22,623.91,7.54,0,610.98,0.29,2187.83,0.33
155,set011-3-03-2020-A3_155.txt,T2,A-3,A,3,11,0.1,0,2.51,0,0,0,2184.87,0
196,set011-3-03-2020-A3_196.txt,T2,A-3,A,3,11,0,0,0,0,0,0,7.39,0
328,set011-3-03-2020-A3_328.txt,T2,A-3,A,3,11,0,0,0,0,0,0,2280.03,0
92,set011-3-03-2020-A3_92.txt,T2,A-3,A,3,11,0,0,1.26,0,0,0,2403.71,0
95,set011-3-03-2020-A3_95.txt,T2,A-3,A,3,11,0.26,690.01,10.68,0,654.14,0.36,1907.55,0.37
123,set011-3-03-2020-A4_123.txt,T2,A-4,A,4,11,0.19,0,1.88,0,0,0,2416.31,0.1
152,set011-3-03-2020-A4_152.txt,T2,A-4,A,4,11,0,0,0,0,0,0,2218.15,0
266,set011-3-03-2020-A4_266.txt,T2,A-4,A,4,11,0,0,0,0,0,0,2295.91,0
325,set011-3-03-2020-A4_325.txt,T2,A-4,A,4,11,0.3,89.42,21.99,0,41.51,0.04,2108.79,0.92
376,set011-3-03-2020-A4_376.txt,T2,A-4,A,4,11,0,0,1.26,0,0,0,2309.39,0
421,set011-3-03-2020-A4_421.txt,T2,A-4,A,4,11,0.27,97.65,25.13,0,47.68,0.04,2342.43,0.5
429,set011-3-03-2020-A4_429.txt,T2,A-4,A,4,11,0,0,0,0,0,0,1899.35,0
433,set011-3-03-2020-A4_433.txt,T2,A-4,A,4,11,0,0,0,0,0,0,2190.75,0
441,set011-3-03-2020-A4_441.txt,T2,A-4,A,4,11,0.29,118.62,26.39,0,34.53,0.05,2200.83,1.0
230,set011-3-03-2020-B1_230.txt,T2,B-1,B,1,11,0.48,22492.5,10628.32,0,15450.51,0.96,23412.99,0.63
18,set011-3-03-2020-B2_18.txt,T2,B-2,B,2,11,0,0,0,0,0,0,2193.11,0
187,set011-3-03-2020-B2_187.txt,T2,B-2,B,2,11,0,0,0,0,0,0,2293.35,0
295,set011-3-03-2020-B2_295.txt,T2,B-2,B,2,11,0.23,29.56,6.91,0,29.56,0.01,2287.71,0.34
36,set011-3-03-2020-B2_36.txt,T2,B-2,B,2,11,0.46,38258.46,17510.72,0,38205.16,1.0,38341.15,0.71
417,set011-3-03-2020-B2_417.txt,T2,B-2,B,2,11,0,0,0,0,0,0,2356.63,0
13,set011-3-03-2020-B3_13.txt,T2,B-3,B,3,11,0,0,0,0,0,0,2073.19,0
197,set011-3-03-2020-B3_197.txt,T2,B-3,B,3,11,0,0,0.63,0,0,0,2287.83,0
256,set011-3-03-2020-B3_256.txt,T2,B-3,B,3,11,0,0,0,0,0,0,2390.67,0
26,set011-3-03-2020-B3_26.txt,T2,B-3,B,3,11,0,0,1.26,0,0,0,2290.03,0
262,set011-3-03-2020-B3_262.txt,T2,B-3,B,3,11,0,0,0,0,0,0,2193.99,0
320,set011-3-03-2020-B3_320.txt,T2,B-3,B,3,11,0.2,565.88,4.4,0,550.71,0.24,2366.39,0.25
387,set011-3-03-2020-B3_387.txt,T2,B-3,B,3,11,0.21,0,2.51,0,0,0,2190.07,0.29
46,set011-3-03-2020-B3_46.txt,T2,B-3,B,3,11,0.24,711.8,6.91,0,693.06,0.38,1860.75,0.27
114,set011-3-03-2020-B4_114.txt,T2,B-4,B,4,11,0,0,0,0,0,0,2285.83,0
29,set011-3-03-2020-B4_29.txt,T2,B-4,B,4,11,0,0,0,0,0,0,2290.35,0
332,set011-3-03-2020-B4_332.txt,T2,B-4,B,4,11,0,0,0,0,0,0,2373.75,0
396,set011-3-03-2020-B4_396.txt,T2,B-4,B,4,11,0.29,2101.96,601.28,0,2101.96,0.46,4534.51,0.4
42,set011-3-03-2020-B4_42.txt,T2,B-4,B,4,11,0,0,0,0,0,0,2195.15,0
72,set011-3-03-2020-B4_72.txt,T2,B-4,B,4,11,0.21,4119.62,830.61,0,4119.62,0.45,9133.35,0.34
142,set012-3-04-2020-A1_142.txt,T2,A-1,A,1,12,0.62,1269.13,111.84,199.51,1069.62,0.68,1879.63,0.73
282,set012-3-04-2020-A1_282.txt,T2,A-1,A,1,12,0.38,3425.2,1249.69,0,3425.2,0.8,4282.47,0.52
33,set012-3-04-2020-A1_33.txt,T2,A-1,A,1,12,0.52,3228.92,1662.48,0,3228.92,0.76,4225.67,0.7
47,set012-3-04-2020-A1_47.txt,T2,A-1,A,1,12,0,0,1.26,0,0,0,2386.19,0
66,set012-3-04-2020-A1_66.txt,T2,A-1,A,1,12,0.42,16202.32,6641.13,0,16202.32,0.96,16830.99,0.56
232,set012-3-04-2020-A2_232.txt,T2,A-2,A,2,12,0.26,28060.6,7048.27,0,28060.6,1.0,28110.67,0.46
254,set012-3-04-2020-A2_254.txt,T2,A-2,A,2,12,0,0,0,0,0,0,2272.71,0
281,set012-3-04-2020-A2_281.txt,T2,A-2,A,2,12,0,0,0,0,0,0,2019.99,0
383,set012-3-04-2020-A2_383.txt,T2,A-2,A,2,12,0.35,5526.42,1805.11,0,5526.42,0.82,6700.59,0.82
131,set012-3-04-2020-A3_131.txt,T2,A-3,A,3,12,0.25,9293.02,2319.68,0,9293.02,0.82,11371.23,0.44
301,set012-3-04-2020-A3_301.txt,T2,A-3,A,3,12,0,0,0,0,0,0,2047.35,0
312,set012-3-04-2020-A3_312.txt,T2,A-3,A,3,12,0.4,6.21,3.77,0,6.21,0.0,2064.59,0.5
351,set012-3-04-2020-A3_351.txt,T2,A-3,A,3,12,0.32,10326.32,3187.37,0,10308.17,0.93,11131.31,0.52
412,set012-3-04-2020-A3_412.txt,T2,A-3,A,3,12,0.25,10208.45,2472.36,0,10208.45,0.99,10332.35,0.51
444,set012-3-04-2020-A3_444.txt,T2,A-3,A,3,12,0.38,55.64,20.11,0,55.64,0.03,2157.11,0.53
129,set012-3-04-2020-A4_129.txt,T2,A-4,A,4,12,0.31,44.63,18.85,0,25.06,0.02,1864.83,0.49
145,set012-3-04-2020-A4_145.txt,T2,A-4,A,4,12,0.45,15771.06,6839.05,92.22,15575.59,0.92,17164.51,0.65
205,set012-3-04-2020-A4_205.txt,T2,A-4,A,4,12,0,0,0,0,0,0,2155.47,0
316,set012-3-04-2020-A4_316.txt,T2,A-4,A,4,12,0,0,1.26,0,0,0,2075.47,0
416,set012-3-04-2020-A4_416.txt,T2,A-4,A,4,12,0.34,605.86,3.77,0,602.32,0.3,2049.79,0.39
83,set012-3-04-2020-A4_83.txt,T2,A-4,A,4,12,0,0,0,0,0,0,2230.31,0
91,set012-3-04-2020-A4_91.txt,T2,A-4,A,4,12,0,0,0,0,0,0,2064.55,0
2,set012-3-04-2020-B1_2.txt,T2,B-1,B,1,12,0.31,18493.82,5278.98,0,18493.82,0.7,26323.99,0.59
235,set012-3-04-2020-B1_235.txt,T2,B-1,B,1,12,0.38,6.5,4.4,0,4.75,0.0,2293.71,0.4
308,set012-3-04-2020-B1_308.txt,T2,B-1,B,1,12,0.23,3189.95,718.78,0,3189.95,0.74,4282.15,0.37
333,set012-3-04-2020-B1_333.txt,T2,B-1,B,1,12,0.37,19.62,6.91,0,19.62,0.01,2280.35,0.44
356,set012-3-04-2020-B1_356.txt,T2,B-1,B,1,12,0,0,0,0,0,0,1969.03,0
357,set012-3-04-2020-B1_357.txt,T2,B-1,B,1,12,0,0,0,0,0,0,2061.27,0
404,set012-3-04-2020-B1_404.txt,T2,B-1,B,1,12,0.24,8393.55,1982.29,0,8393.55,0.98,8585.79,0.33
77,set012-3-04-2020-B1_77.txt,T2,B-1,B,1,12,0.33,0,1.88,0,0,0,2129.63,0
133,set012-3-04-2020-B2_133.txt,T2,B-2,B,2,12,0,0,0,0,0,0,2061.95,0
226,set012-3-04-2020-B2_226.txt,T2,B-2,B,2,12,0.3,5.15,1.88,0,5.15,0.0,2188.99,0.38
239,set012-3-04-2020-B2_239.txt,T2,B-2,B,2,12,0.29,9.55,2.51,0,9.55,0.0,2181.11,0.44
271,set012-3-04-2020-B2_271.txt,T2,B-2,B,2,12,0,0,0,0,0,0,2238.11,0
303,set012-3-04-2020-B2_303.txt,T2,B-2,B,2,12,0.3,1932.22,552.28,0,1279.83,0.84,2292.11,0.82
307,set012-3-04-2020-B2_307.txt,T2,B-2,B,2,12,0.26,1791.28,446.09,0,1388.41,0.84,2121.02,0.41
309,set012-3-04-2020-B2_309.txt,T2,B-2,B,2,12,0.32,25980.28,7910.3,0,25980.28,0.99,26323.92,0.57
331,set012-3-04-2020-B2_331.txt,T2,B-2,B,2,12,0.22,728.56,4.4,0,725.23,0.33,2180.23,0.29
334,set012-3-04-2020-B2_334.txt,T2,B-2,B,2,12,0.22,26.22,5.65,0,22.1,0.01,1955.87,0.31
375,set012-3-04-2020-B2_375.txt,T2,B-2,B,2,12,0,0,0,0,0,0,2091.75,0
407,set012-3-04-2020-B2_407.txt,T2,B-2,B,2,12,0,0,0.63,0,0,0,2064.03,0
44,set012-3-04-2020-B2_44.txt,T2,B-2,B,2,12,0.37,25.16,9.42,0,13.02,0.01,2226.79,0.54
144,set012-3-04-2020-B3_144.txt,T2,B-3,B,3,12,0.31,76.62,24.5,0,41.76,0.03,2293.67,0.4
193,set012-3-04-2020-B3_193.txt,T2,B-3,B,3,12,0.51,1967.45,2.51,0,1965.96,0.89,2200.07,0.46
194,set012-3-04-2020-B3_194.txt,T2,B-3,B,3,12,0,0,0,0,0,0,2225.23,0
415,set012-3-04-2020-B3_415.txt,T2,B-3,B,3,12,0.34,42935.38,14345.35,156.66,42778.72,0.99,43206.99,0.82
113,set012-3-04-2020-B4_113.txt,T2,B-4,B,4,12,0,0,0,0,0,0,2294.51,0
12,set012-3-04-2020-B4_12.txt,T2,B-4,B,4,12,0,0,0,0,0,0,2215.79,0
132,set012-3-04-2020-B4_132.txt,T2,B-4,B,4,12,0,0,0,0,0,0,2286.55,0
215,set012-3-04-2020-B4_215.txt,T2,B-4,B,4,12,0.23,9044.11,2493.72,60.39,1906.57,0.23,38917.83,0.34
96,set012-3-04-2020-B4_96.txt,T2,B-4,B,4,12,0,0,0,0,0,0,2065.63,0
98,set012-3-04-2020-B4_98.txt,T2,B-4,B,4,12,0,0,0,0,0,0,2145.63,0
111,set013-3-05-2020-A1_111.txt,T2,A-1,A,1,13,0,0,0,0,0,0,2021.87,0
143,set013-3-05-2020-A1_143.txt,T2,A-1,A,1,13,0.18,18184.01,3148.41,68.85,15461.3,0.68,26638.15,0.44
22,set013-3-05-2020-A1_22.txt,T2,A-1,A,1,13,0,0,0,0,0,0,2227.63,0
236,set013-3-05-2020-A1_236.txt,T2,A-1,A,1,13,0.58,218.38,125.03,65.96,144.91,0.07,3056.27,0.66
315,set013-3-05-2020-A1_315.txt,T2,A-1,A,1,13,0.45,6.69,3.77,0,6.69,0.0,2223.75,0.56
359,set013-3-05-2020-A1_359.txt,T2,A-1,A,1,13,0.3,1516.64,5.65,0,1491.43,0.67,2262.95,0.35
4,set013-3-05-2020-A1_4.txt,T2,A-1,A,1,13,0,0,0.63,0,0,0,2429.67,0
419,set013-3-05-2020-A1_419.txt,T2,A-1,A,1,13,0,0,0.63,0,0,0,2183.67,0
424,set013-3-05-2020-A1_424.txt,T2,A-1,A,1,13,0.18,16.6,3.14,0,16.6,0.01,2262.63,0.21
100,set013-3-05-2020-A2_100.txt,T2,A-2,A,2,13,0.35,9246.71,2763.89,0,9246.71,0.9,10281.59,0.58
11,set013-3-05-2020-A2_11.txt,T2,A-2,A,2,13,0.38,3465.44,1310.01,0,3465.44,0.75,4631.23,0.51
322,set013-3-05-2020-A2_322.txt,T2,A-2,A,2,13,0,0,0,0,0,0,2228.67,0
355,set013-3-05-2020-A2_355.txt,T2,A-2,A,2,13,0.33,36.86,11.31,0,36.86,0.02,2269.47,0.53
358,set013-3-05-2020-A2_358.txt,T2,A-2,A,2,13,0,0,0,0,0,0,2288.19,0
382,set013-3-05-2020-A2_382.txt,T2,A-2,A,2,13,0.18,1797.13,316.03,220.55,923.49,0.6,2995.39,0.4
50,set013-3-05-2020-A2_50.txt,T2,A-2,A,2,13,0,0,0,0,0,0,2224.59,0
140,set013-3-05-2020-A3_140.txt,T2,A-3,A,3,13,0.38,32234.07,12063.36,93.11,29967.94,0.97,33329.39,0.67
204,set013-3-05-2020-A3_204.txt,T2,A-3,A,3,13,0.18,5739.2,990.2,0,5739.2,0.68,8473.99,0.41
400,set013-3-05-2020-A3_400.txt,T2,A-3,A,3,13,0,0,0,0,0,0,3046.79,0
15,set013-3-05-2020-A4_15.txt,T2,A-4,A,4,13,0.33,58.19,20.11,0,29.61,0.03,2277.23,0.54
153,set013-3-05-2020-A4_153.txt,T2,A-4,A,4,13,0,0,0,0,0,0,2185.15,0
154,set013-3-05-2020-A4_154.txt,T2,A-4,A,4,13,0,0,0,0,0,0,3039.43,0
164,set013-3-05-2020-A4_164.txt,T2,A-4,A,4,13,0.28,11059.42,2998.25,0,11059.42,0.45,24701.31,0.98
28,set013-3-05-2020-A4_28.txt,T2,A-4,A,4,13,0.22,10.19,4.4,0,10.19,0.0,2397.19,0.31
30,set013-3-05-2020-A4_30.txt,T2,A-4,A,4,13,0,0,0,0,0,0,1927.35,0
352,set013-3-05-2020-A4_352.txt,T2,A-4,A,4,13,0.17,0,1.88,0,0,0,2023.87,0.12
41,set013-3-05-2020-A4_41.txt,T2,A-4,A,4,13,0,0,0,0,0,0,2227.99,0
425,set013-3-05-2020-A4_425.txt,T2,A-4,A,4,13,0,0,0.63,0,0,0,2224.15,0
52,set013-3-05-2020-A4_52.txt,T2,A-4,A,4,13,0.37,1319.19,27.65,0,658.74,0.58,2273.19,0.56
183,set013-3-05-2020-B1_183.txt,T2,B-1,B,1,13,0.32,24036.45,7479.28,0,24036.45,0.96,25155.79,0.54
229,set013-3-05-2020-B1_229.txt,T2,B-1,B,1,13,0,0,0,0,0,0,2984.91,0
27,set013-3-05-2020-B1_27.txt,T2,B-1,B,1,13,0,0,0,0,0,0,3045.19,0
112,set013-3-05-2020-B2_112.txt,T2,B-2,B,2,13,0,0,0.63,0,0,0,2978.39,0
137,set013-3-05-2020-B2_137.txt,T2,B-2,B,2,13,0.39,28.47,12.57,0,28.47,0.01,1982.19,0.51
149,set013-3-05-2020-B2_149.txt,T2,B-2,B,2,13,0,0,0,0,0,0,2235.75,0
310,set013-3-05-2020-B2_310.txt,T2,B-2,B,2,13,0.3,20.98,6.28,0,20.98,0.01,2993.79,0.38
371,set013-3-05-2020-B2_371.txt,T2,B-2,B,2,13,0.2,1897.32,363.79,0,1897.32,0.85,2229.39,0.4
392,set013-3-05-2020-B2_392.txt,T2,B-2,B,2,13,0,0,0,0,0,0,2237.95,0
90,set013-3-05-2020-B2_90.txt,T2,B-2,B,2,13,0.21,15098.02,3148.41,82.74,14852.98,0.9,16843.47,0.34
217,set013-3-05-2020-B3_217.txt,T2,B-3,B,3,13,0,0,0,0,0,0,2837.35,0
327,set013-3-05-2020-B3_327.txt,T2,B-3,B,3,13,0,0,0,0,0,0,2970.31,0
329,set013-3-05-2020-B3_329.txt,T2,B-3,B,3,13,0,0,1.26,0,0,0,2352.07,0
345,set013-3-05-2020-B3_345.txt,T2,B-3,B,3,13,0,0,0,0,0,0,2230.19,0
350,set013-3-05-2020-B3_350.txt,T2,B-3,B,3,13,0.28,8095.91,2165.75,0,8095.91,0.81,9993.87,0.49
43,set013-3-05-2020-B3_43.txt,T2,B-3,B,3,13,0,0,0,0,0,0,3020.27,0
57,set013-3-05-2020-B3_57.txt,T2,B-3,B,3,13,0,0,1.26,0,0,0,2233.15,0
19,set013-3-05-2020-B4_19.txt,T2,B-4,B,4,13,0.24,4332.1,1176.81,65.75,781.49,0.55,7905.99,0.33
21,set013-3-05-2020-B4_21.txt,T2,B-4,B,4,13,0.19,2358.21,432.27,73.34,1929.19,0.8,2962.23,0.35
326,set013-3-05-2020-B4_326.txt,T2,B-4,B,4,13,0,0,0,0,0,0,2828.91,0
394,set013-3-05-2020-B4_394.txt,T2,B-4,B,4,13,0.35,1308.0,18.85,0,1257.04,0.56,2351.19,0.4
437,set013-3-05-2020-B4_437.txt,T2,B-4,B,4,13,0,0,0,0,0,0,3052.07,0
99,set013-3-05-2020-B4_99.txt,T2,B-4,B,4,13,0,0,0,0,0,0,2090.11,0
208,set014-3-06-2020-A1_208.txt,T2,A-1,A,1,14,0.22,57.06,19.48,0,18.28,0.03,2051.47,0.58
318,set014-3-06-2020-A1_318.txt,T2,A-1,A,1,14,0.21,677.65,5.03,0,664.75,0.33,2042.99,0.44
38,set014-3-06-2020-A1_38.txt,T2,A-1,A,1,14,0.42,24511.06,10213.64,0,24455.1,0.74,33072.51,0.59
409,set014-3-06-2020-A1_409.txt,T2,A-1,A,1,14,0.34,9695.68,3167.26,0,8597.45,0.94,10340.47,0.57
97,set014-3-06-2020-A1_97.txt,T2,A-1,A,1,14,0,0,0,0,0,0,2015.51,0
403,set014-3-06-2020-A2_403.txt,T2,A-2,A,2,14,0.38,36947.45,13709.51,0,36947.45,0.78,47298.59,0.6
410,set014-3-06-2020-A2_410.txt,T2,A-2,A,2,14,0.38,770.77,28.9,0,703.55,0.35,2224.39,0.53
202,set014-3-06-2020-A3_202.txt,T2,A-3,A,3,14,0,0,0,0,0,0,2059.67,0
223,set014-3-06-2020-A3_223.txt,T2,A-3,A,3,14,0.41,39083.77,15755.88,0,39083.77,1.0,39176.55,0.56
35,set014-3-06-2020-A3_35.txt,T2,A-3,A,3,14,0.33,44.57,11.94,0,23.91,0.02,2231.59,0.47
438,set014-3-06-2020-A3_438.txt,T2,A-3,A,3,14,0.37,5243.27,1921.97,0,5243.27,0.87,6055.15,0.63
159,set014-3-06-2020-A4_159.txt,T2,A-4,A,4,14,0.23,24759.84,5314.79,0,24759.84,0.8,31112.91,0.37
227,set014-3-06-2020-A4_227.txt,T2,A-4,A,4,14,0.36,6.12,3.14,0,5.14,0.0,1900.47,0.52
